subject_id,modality,contrast,condition,roi,window,start_ms,end_ms,mean_amplitude,n_epochs_condition,n_roi_channels,available_channels
200,ear_full_sens,face_vs_nonface,face,ear_mastoid,W3,220.0,320.0,2.838186088754289,320,2,"M1,M2"
200,ear_full_sens,face_vs_nonface,face,ear_mastoid,W4,320.0,600.0,2.3303821775343905,320,2,"M1,M2"
200,ear_full_sens,face_vs_nonface,face,ear_mastoid,W5,600.0,800.0,-0.8521917118067175,320,2,"M1,M2"
200,ear_full_sens,face_vs_nonface,face,ear_right,W1,80.0,130.0,1.4080832798095209,320,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,face,ear_right,W2,130.0,220.0,1.601361950502522,320,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,face,ear_right,W3,220.0,320.0,0.880958592813637,320,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,face,ear_right,W4,320.0,600.0,1.0240335534949763,320,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,face,ear_right,W5,600.0,800.0,-0.3377972906406761,320,4,"ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,face,ear_strict,W1,80.0,130.0,1.3583974130354648,320,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,face,ear_strict,W2,130.0,220.0,1.5509007990454686,320,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,face,ear_strict,W3,220.0,320.0,1.382615749370449,320,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,face,ear_strict,W4,320.0,600.0,1.3234982859301538,320,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,face,ear_strict,W5,600.0,800.0,-0.47342513329292435,320,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_full,W1,80.0,130.0,0.006083869027992616,80,11,"Fpz,M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_full_sens,face_vs_nonface,non_face,ear_full,W2,130.0,220.0,0.010590327771871962,80,11,"Fpz,M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
