subject_id,modality,channel,n_nan,nan_pct,finite_min,finite_max,finite_std
208,ear_strict_sens,ER3,0,0.0,-118.32900770124797,110.16458372186116,11.202124256940857
208,ear_strict_sens,ER4,0,0.0,-56.77976785664487,97.47079975390989,10.809225598569421
208,scalp_sens,O1,0,0.0,-151.98675161627034,163.07324758827963,20.710582422173985
208,scalp_sens,Pz,0,0.0,-149.7181116219981,158.27871960038465,18.817902430200512
208,scalp_sens,P3,0,0.0,-150.28780762055976,156.62951960454848,19.091639255356974
208,scalp_sens,P7,0,0.0,-139.84081564693588,148.771919624387,19.191523619001348
208,scalp_sens,CP1,0,0.0,-141.7572316420974,148.82916762424247,18.0389947198733
208,scalp_sens,CP5,0,0.0,-139.11878364875884,148.66740762465088,19.197127108211948
208,scalp_sens,TP7,0,0.0,-139.68311964733402,148.77443162438067,19.20072832010763
208,scalp_sens,Cz,0,0.0,-141.36407964309,147.60409562733548,18.005850210379368
208,scalp_sens,C3,0,0.0,-129.22841567372961,137.74372765223052,17.312940701644827
208,scalp_sens,T7,0,0.0,-143.10209563870194,143.23900763835627,19.37648529825088
208,scalp_sens,FC1,0,0.0,-128.42341567576204,136.6150716550801,17.302836460904306
208,scalp_sens,F7,0,0.0,-113.51462371340313,130.18357567131807,18.014157678121062
208,scalp_sens,Fp1,0,0.0,-185.80900753087735,248.57489537240872,50.273837194512446
208,scalp_sens,O2,0,0.0,-151.59019161727156,168.1495835754631,21.013369791375833
208,scalp_sens,P4,0,0.0,-139.9495676466613,165.7179835816023,18.87459830075376
208,scalp_sens,P8,0,0.0,-129.9426716719263,167.13876757801518,19.389517432802297
208,scalp_sens,CP2,0,0.0,-141.69284764225995,155.10907160838724,18.017463122282507
208,scalp_sens,CP6,0,0.0,-129.90653567201753,167.20492757784814,19.346740238485804
208,scalp_sens,TP8,0,0.0,-129.46831167312394,167.74097557649475,19.41159709579094
208,scalp_sens,C4,0,0.0,-131.11150366897527,152.9367996138717,17.400073214666293
208,scalp_sens,T8,0,0.0,-129.4329916732131,154.23337561059816,19.144040612412912
208,scalp_sens,Fc2,0,0.0,-122.1337996916418,137.99279965160167,17.200100511198652
208,scalp_sens,FC6,0,0.0,-113.37710371375033,134.05974366153168,17.650193065906368
208,scalp_sens,Fz,0,0.0,-124.45921568577069,127.67057567766278,18.096286381584125
208,scalp_sens,F4,0,0.0,-113.7581437127883,134.74607965979885,17.69909859724519
208,scalp_sens,F8,0,0.0,-111.94778371735902,141.63481564240647,19.506202629520722
208,scalp_sens,Fp2,0,0.0,-179.31337554727725,254.80657535667524,49.383064595666525
208,scalp_sens,Fpz,0,0.0,-184.77854353347902,247.06510337622058,50.00686335308354
209,ear_full_sens,Fpz,0,0.0,-154.92457560885305,243.12422338617034,20.760821823740095
209,ear_full_sens,M1,0,0.0,-60.25295584787591,49.68521987455688,7.254017191068719
209,ear_full_sens,M2,0,0.0,-53.96867586374219,42.71745589214879,6.313833888031308
209,ear_full_sens,EL1,0,0.0,-79.89994379827203,53.789219864195275,8.2308428759302
209,ear_full_sens,EL3,0,0.0,-57.614783854536654,40.97567989654635,7.442156629080646
209,ear_full_sens,EL4,0,0.0,-77.36823980466397,58.012659853532114,6.485963996327198
209,ear_full_sens,EL5,0,0.0,-278.5664632966873,354.6308791046431,22.452215941831337
209,ear_full_sens,ER1,0,0.0,-52.53857186735286,67.07523183065132,9.096482106208823
209,ear_full_sens,ER2,0,0.0,-47.670203879644305,55.25692786048967,7.151155714074631
209,ear_full_sens,ER3,0,0.0,-47.945259878949855,40.41345189796584,5.3267060006869045
209,ear_full_sens,ER4,0,0.0,-73.89219981344013,132.87303166452784,9.553449557065903
209,ear_strict_sens,M1,0,0.0,-60.25295584787591,49.68521987455688,7.254017191068719
209,ear_strict_sens,M2,0,0.0,-53.96867586374219,42.71745589214879,6.313833888031308
209,ear_strict_sens,EL1,0,0.0,-79.89994379827203,53.789219864195275,8.2308428759302
209,ear_strict_sens,EL3,0,0.0,-57.614783854536654,40.97567989654635,7.442156629080646
209,ear_strict_sens,EL4,0,0.0,-77.36823980466397,58.012659853532114,6.485963996327198
209,ear_strict_sens,EL5,0,0.0,-278.5664632966873,354.6308791046431,22.452215941831337
209,ear_strict_sens,ER1,0,0.0,-52.53857186735286,67.07523183065132,9.096482106208823
209,ear_strict_sens,ER2,0,0.0,-47.670203879644305,55.25692786048967,7.151155714074631
209,ear_strict_sens,ER3,0,0.0,-47.945259878949855,40.41345189796584,5.3267060006869045
209,ear_strict_sens,ER4,0,0.0,-73.89219981344013,132.87303166452784,9.553449557065903
211,ear_full_sens,Fpz,0,0.0,-251.54721536490433,289.7099512685527,29.32112006535538
211,ear_full_sens,M1,0,0.0,-47.55373587993836,47.60011587982126,7.448716777812427
211,ear_full_sens,M2,0,0.0,-71.03053582066514,54.3165878628638,8.473943048678386
211,ear_full_sens,EL1,0,0.0,-74.17009581273851,62.89453184120657,11.327287537802356
211,ear_full_sens,EL3,0,0.0,-54.38408786269338,52.857319866548096,7.692961573714744
211,ear_full_sens,EL4,0,0.0,-64.99025583591538,79.1356078002018,10.49263419744659
211,ear_full_sens,EL5,0,0.0,-94.26756776199727,61.962543843559615,8.77250640640767
211,ear_full_sens,ER1,0,0.0,-165.9384475810457,245.75287937953362,17.08923710582847
211,ear_full_sens,ER2,0,0.0,-63.05752384079506,55.56511985971156,9.906605408486302
211,ear_full_sens,ER3,0,0.0,-67.10395183057881,140.18094364607714,9.854080624883055
211,ear_full_sens,ER4,0,0.0,-81.3322557946558,70.04172782316164,9.328168776221071
211,ear_strict_sens,M1,0,0.0,-47.55373587993836,47.60011587982126,7.448716777812427
211,ear_strict_sens,M2,0,0.0,-71.03053582066514,54.3165878628638,8.473943048678386
211,ear_strict_sens,EL1,0,0.0,-74.17009581273851,62.89453184120657,11.327287537802356
211,ear_strict_sens,EL3,0,0.0,-54.38408786269338,52.857319866548096,7.692961573714744
211,ear_strict_sens,EL4,0,0.0,-64.99025583591538,79.1356078002018,10.49263419744659
211,ear_strict_sens,EL5,0,0.0,-94.26756776199727,61.962543843559615,8.77250640640767
211,ear_strict_sens,ER1,0,0.0,-165.9384475810457,245.75287937953362,17.08923710582847
211,ear_strict_sens,ER2,0,0.0,-63.05752384079506,55.56511985971156,9.906605408486302
211,ear_strict_sens,ER3,0,0.0,-67.10395183057881,140.18094364607714,9.854080624883055
211,ear_strict_sens,ER4,0,0.0,-81.3322557946558,70.04172782316164,9.328168776221071
211,scalp_sens,O1,0,0.0,-175.35910355726082,306.11174322714214,22.326655490758004
211,scalp_sens,Pz,0,0.0,-176.21742355509377,306.9354872250624,22.22901147116662
211,scalp_sens,P3,0,0.0,-177.2032155526049,301.6839992383211,22.142177959073514
211,scalp_sens,P7,0,0.0,-177.9075515508266,297.586623248666,22.105642055970613
211,scalp_sens,CP1,0,0.0,-176.68822355390512,299.2229752445346,21.985609712271945
211,scalp_sens,CP5,0,0.0,-178.16831955016823,297.75027124825283,22.129130680566096
211,scalp_sens,TP7,0,0.0,-177.55228755172357,296.8699512504754,22.05880224185164
211,scalp_sens,Cz,0,0.0,-176.16044755523762,299.1655032446797,22.10153290943917
211,scalp_sens,C3,0,0.0,-179.57124754662618,296.5874872511886,22.524801235797618
211,scalp_sens,T7,0,0.0,-180.9886075430477,301.1349752397073,22.597033324592466
211,scalp_sens,FC1,0,0.0,-181.40054354200765,301.37868723909196,22.567551429322297
211,scalp_sens,F7,0,0.0,-185.085119532705,303.2335352344089,22.827864131649296
211,scalp_sens,Fp1,0,0.0,-185.01313553288674,307.53119922355836,23.452415700117538
211,scalp_sens,O2,0,0.0,-176.71031955384933,310.7655032153925,22.491214306404316
211,scalp_sens,P4,0,0.0,-177.55239955172328,310.78703921533815,22.36934920180242
211,scalp_sens,P8,0,0.0,-179.4191835470101,314.26281520656266,22.54329487990667
211,scalp_sens,CP2,0,0.0,-176.73475155378765,307.17529522445693,22.32776677972213
211,scalp_sens,CP6,0,0.0,-187.90238352559209,321.2668471888792,23.26792329707081
211,scalp_sens,C4,0,0.0,-182.43815953938793,308.9958392198605,22.495689553491264
211,scalp_sens,T8,0,0.0,-184.0949595352049,304.92489523013865,22.381218438721596
211,scalp_sens,Fc2,0,0.0,-182.34649553961935,305.7655032280163,22.559628897594624
211,scalp_sens,FC6,0,0.0,-186.4211675293318,308.7790712204078,22.70497884855254
211,scalp_sens,Fz,0,0.0,-184.19646353494863,306.23135922684014,22.872710051322468
211,scalp_sens,F4,0,0.0,-182.75548753858675,302.82211123544766,22.206774461407186
211,scalp_sens,F8,0,0.0,-184.70473553366537,305.9553912275369,22.476340179779122
211,scalp_sens,Fp2,0,0.0,-183.16585553755067,306.41999922636387,23.387781223156896
211,scalp_sens,Fpz,0,0.0,-183.85140753581982,305.6777272282379,23.248592031155713
212,ear_full_sens,Fpz,0,0.0,-249.07462337114703,516.7285426953858,26.789947507463182
212,ear_full_sens,M1,0,0.0,-80.0539917978831,72.75234381631799,6.7877836858006
212,ear_full_sens,M2,0,0.0,-67.71234382904277,47.53454387998681,6.194662223851833
212,ear_full_sens,EL1,0,0.0,-154.74759960929987,121.26075169384603,10.771054942720381
212,ear_full_sens,EL3,0,0.0,-126.1775916814322,196.03199950506678,11.306782381162373
212,ear_full_sens,EL4,0,0.0,-529.3966706634019,313.31718320895015,21.174930064456394
212,ear_full_sens,EL5,0,0.0,-277.6944632988889,245.89601537917224,11.834640294443927
212,ear_full_sens,ER1,0,0.0,-171.77897556629978,277.7993272986241,16.990297392817173
212,ear_full_sens,ER2,0,0.0,-94.46243976150527,66.41309983232304,8.619763140496953
212,ear_full_sens,ER3,0,0.0,-122.61434369042854,263.76279933406295,13.520336094454601
212,ear_full_sens,ER4,0,0.0,-184.87158353324412,237.09935940138166,15.024039431659842
212,ear_strict_sens,M1,0,0.0,-80.0539917978831,72.75234381631799,6.7877836858006
212,ear_strict_sens,M2,0,0.0,-67.71234382904277,47.53454387998681,6.194662223851833
212,ear_strict_sens,EL1,0,0.0,-154.74759960929987,121.26075169384603,10.771054942720381
212,ear_strict_sens,EL3,0,0.0,-126.1775916814322,196.03199950506678,11.306782381162373
212,ear_strict_sens,EL4,0,0.0,-529.3966706634019,313.31718320895015,21.174930064456394
212,ear_strict_sens,EL5,0,0.0,-277.6944632988889,245.89601537917224,11.834640294443927
212,ear_strict_sens,ER1,0,0.0,-171.77897556629978,277.7993272986241,16.990297392817173
212,ear_strict_sens,ER2,0,0.0,-94.46243976150527,66.41309983232304,8.619763140496953
212,ear_strict_sens,ER3,0,0.0,-122.61434369042854,263.76279933406295,13.520336094454601
212,ear_strict_sens,ER4,0,0.0,-184.87158353324412,237.09935940138166,15.024039431659842
213,scalp_sens,O1,0,0.0,-92.8444877655902,79.64880779890609,15.088200037576375
213,scalp_sens,Pz,0,0.0,-106.52879973104064,68.64914382667757,12.5756905231369
213,scalp_sens,P3,0,0.0,-112.93135971487573,62.7286838416253,13.040402647266633
213,scalp_sens,P7,0,0.0,-108.87668772511279,67.18271983037994,12.830125883222133
213,scalp_sens,CP5,0,0.0,-124.33347168608816,56.602935857091325,12.008107608759362
213,scalp_sens,TP7,0,0.0,-116.10991970685063,62.33947584260795,12.415320053077316
213,scalp_sens,Cz,0,0.0,-113.89707971243752,55.08747586091749,12.076357780467818
213,scalp_sens,C3,0,0.0,-122.66823169029249,53.502771864918486,11.78642025726461
213,scalp_sens,T7,0,0.0,-131.02346366919755,64.65455583676294,13.054346480811905
213,scalp_sens,FC5,0,0.0,-129.76303167237984,55.471895859946926,12.208637748899791
213,scalp_sens,F3,0,0.0,-131.81383166720207,61.81977584392007,13.029989033658559
213,scalp_sens,F7,0,0.0,-132.7956956647231,77.83515980348511,14.015380127434259
213,scalp_sens,Fp1,0,0.0,-156.0197916060879,164.17020758551007,19.39805433393087
213,scalp_sens,O2,0,0.0,-87.30817577956805,79.79288779854232,14.665291878105156
213,scalp_sens,P4,0,0.0,-97.01360775506419,74.00755981314887,13.393026328434086
213,scalp_sens,P8,0,0.0,-92.17418376728256,79.69823179878131,14.154808391501675
213,scalp_sens,CP6,0,0.0,-111.31963171894495,62.39023984247979,11.962488120955053
213,scalp_sens,TP8,0,0.0,-101.48881574376537,67.0568998306976,12.88958392806292
213,scalp_sens,C4,0,0.0,-114.87023170998054,58.07211985338199,11.838701917427263
213,scalp_sens,T8,0,0.0,-110.03161572219688,61.90771984369803,12.84603499731237
213,scalp_sens,FC6,0,0.0,-113.96205571227347,64.9636678359825,12.433387225228346
213,scalp_sens,Fz,0,0.0,-125.2244716838386,57.2049438555714,13.038473946574003
213,scalp_sens,F8,0,0.0,-116.02264770707097,84.98583978543138,13.993558612552938
213,scalp_sens,Fp2,0,0.0,-157.459887602452,162.42615958991337,19.347260255674566
213,scalp_sens,Fpz,0,0.0,-154.22156761062797,145.91243163160652,18.074313046792263
214,ear_full_sens,Fpz,0,0.0,-150.3436796204187,198.87867149787962,22.756180062911124
214,ear_full_sens,M1,0,0.0,-38.4558159029084,30.466233923080154,5.916776628458659
214,ear_full_sens,M2,0,0.0,-64.73116383656952,38.28287190334504,8.490314743628717
214,ear_full_sens,EL1,0,0.0,-64.11583583812308,80.41898379696158,14.764191904049126
214,ear_full_sens,EL3,0,0.0,-32.41018391817215,43.223811890870365,6.38227805644532
214,ear_full_sens,EL4,0,0.0,-37.9711359041321,30.92468392192268,6.722507158834551
214,ear_full_sens,EL5,0,0.0,-86.05324778273643,170.13473557045108,10.376300910034551
214,ear_full_sens,ER1,0,0.0,-71.26445582007455,59.88045184881639,9.074517292324096
214,ear_full_sens,ER2,0,0.0,-37.92458790424962,36.9838719066247,6.958263059470353
214,ear_full_sens,ER3,0,0.0,-30.221619923697745,28.004391929295707,6.018404233808461
214,ear_full_sens,ER4,0,0.0,-46.70629988207793,34.1548079137674,6.5008736490229095
214,ear_strict_sens,M1,0,0.0,-38.4558159029084,30.466233923080154,5.916776628458659
214,ear_strict_sens,M2,0,0.0,-64.73116383656952,38.28287190334504,8.490314743628717
214,ear_strict_sens,EL1,0,0.0,-64.11583583812308,80.41898379696158,14.764191904049126
214,ear_strict_sens,EL3,0,0.0,-32.41018391817215,43.223811890870365,6.38227805644532
214,ear_strict_sens,EL4,0,0.0,-37.9711359041321,30.92468392192268,6.722507158834551
214,ear_strict_sens,EL5,0,0.0,-86.05324778273643,170.13473557045108,10.376300910034551
214,ear_strict_sens,ER1,0,0.0,-71.26445582007455,59.88045184881639,9.074517292324096
214,ear_strict_sens,ER2,0,0.0,-37.92458790424962,36.9838719066247,6.958263059470353
214,ear_strict_sens,ER3,0,0.0,-30.221619923697745,28.004391929295707,6.018404233808461
214,ear_strict_sens,ER4,0,0.0,-46.70629988207793,34.1548079137674,6.5008736490229095
214,scalp_sens,O1,0,0.0,-53.45539186503811,55.00426786112757,11.809767135932221
214,scalp_sens,Pz,0,0.0,-39.28283190082038,36.8161719070481,7.018872895922762
214,scalp_sens,P3,0,0.0,-43.49257989019179,42.93858789159049,7.226096327934753
214,scalp_sens,P7,0,0.0,-50.92799987141916,60.29259984777582,9.836832769431767
214,scalp_sens,CP1,0,0.0,-38.58055990259345,31.804455919701468,5.842491340279746
214,scalp_sens,CP5,0,0.0,-39.96894389908812,33.497985915425716,6.4718879346613845
214,scalp_sens,TP7,0,0.0,-50.93279587140705,40.64781589737413,8.977390169370334
214,scalp_sens,C3,0,0.0,-41.36953189555197,29.21301792624422,5.670670548961993
214,scalp_sens,T7,0,0.0,-43.4999838901731,53.093671865951364,9.768283179828673
214,scalp_sens,FC1,0,0.0,-302.5444472361487,268.77721532140276,36.98698977420329
214,scalp_sens,F7,0,0.0,-110.19207972179174,48.424771877739204,12.305812487698146
214,scalp_sens,Fp1,0,0.0,-163.59979158695023,237.3232474008164,26.318539963692654
214,scalp_sens,O2,0,0.0,-61.44608384486355,61.59597584448511,12.328011621399902
214,scalp_sens,P4,0,0.0,-41.404959895462525,42.78949189196692,7.442840187970583
214,scalp_sens,P8,0,0.0,-42.186103893490326,57.112319855805254,9.918539064743863
214,scalp_sens,CP2,0,0.0,-32.24510591858893,29.26901192610285,5.912742166684796
214,scalp_sens,CP6,0,0.0,-33.81193591463307,42.829583891865695,6.622788550239415
214,scalp_sens,TP8,0,0.0,-47.54086787997085,43.927111889094704,8.097583449313712
214,scalp_sens,C4,0,0.0,-28.403583928287844,29.93826792441314,5.439655700877295
214,scalp_sens,T8,0,0.0,-50.29907187300705,39.22357590096999,9.03033426057962
214,scalp_sens,Fc2,0,0.0,-30.61659392270053,28.525689927979556,6.7964486155482975
214,scalp_sens,FC6,0,0.0,-60.02233184845818,40.519219897698804,8.375120506497792
214,scalp_sens,Fz,0,0.0,-53.19399186569808,52.80310786668497,8.098641406337126
214,scalp_sens,F4,0,0.0,-38.16748390363637,50.15617987336782,8.064453073821465
214,scalp_sens,F8,0,0.0,-43.975963888971364,60.54665584713439,9.909667441291742
214,scalp_sens,Fp2,0,0.0,-128.05610367668942,176.37787155468868,19.534852617168543
214,scalp_sens,Fpz,0,0.0,-125.01451968436868,172.62787156415652,19.92700902872508
215,scalp_sens,O1,0,0.0,-80.09283179778504,74.40496781214551,13.244418189014642
215,scalp_sens,Pz,0,0.0,-66.17110783293401,55.507119859857994,8.97510941128654
215,scalp_sens,P3,0,0.0,-66.49265983212217,58.665715851883306,9.609848646689523
215,scalp_sens,P7,0,0.0,-82.02043179291832,70.36170382235377,11.525359344366999
215,scalp_sens,CP1,0,0.0,-65.84273983376306,41.601683894965845,7.695122688587919
215,scalp_sens,CP5,0,0.0,-66.09837583311764,62.49105184222526,9.302800306733454
215,scalp_sens,TP7,0,0.0,-66.72282783154105,63.51952383962862,9.341430141096577
215,scalp_sens,C3,0,0.0,-50.42969987267725,34.96013191173415,6.853997467638515
215,scalp_sens,T7,0,0.0,-77.92165580326673,66.65517983171185,10.846262663090469
215,scalp_sens,FC1,0,0.0,-38.92785190171662,26.509483933069987,6.1836054367280395
215,scalp_sens,FC5,0,0.0,-54.723855861835546,37.17731190613631,7.778530321308988
215,scalp_sens,F3,0,0.0,-56.77673585665252,54.29544786291717,9.097003101932547
215,scalp_sens,F7,0,0.0,-85.48236778417777,82.00680779295271,12.878622181840798
215,scalp_sens,Fp1,0,0.0,-221.45460744088086,341.6817911373364,35.99548724174521
215,scalp_sens,O2,0,0.0,-78.49984780180694,118.91395969977111,14.67662211219702
215,scalp_sens,P4,0,0.0,-64.92332383608436,57.71377185428673,10.60558088606166
215,scalp_sens,P8,0,0.0,-78.72081580124905,70.93939182089525,14.538817912928993
215,scalp_sens,CP2,0,0.0,-50.431431872672874,51.29393987049525,7.639435968529878
215,scalp_sens,CP6,0,0.0,-59.73753584917722,64.14127583805885,9.178822891125426
215,scalp_sens,TP8,0,0.0,-76.8235438060392,61.71068784419549,11.185477674147497
215,scalp_sens,C4,0,0.0,-74.68807981143073,100.98463174503831,7.199449565567518
215,scalp_sens,T8,0,0.0,-58.03347185347957,94.4080077616427,10.542186443960087
215,scalp_sens,Fc2,0,0.0,-53.20540786566926,29.224295926215746,6.49062747997189
215,scalp_sens,FC6,0,0.0,-43.88404388920344,142.78878363949298,7.425072430092862
215,scalp_sens,Fz,0,0.0,-57.22059185553189,71.3671358198153,9.482430027735939
215,scalp_sens,F4,0,0.0,-84.80234378589466,89.97947177282367,14.0344957050601
215,scalp_sens,F8,0,0.0,-82.61502379141712,131.66977566756577,15.011430754586044
215,scalp_sens,Fp2,0,0.0,-282.741631286146,423.2301429314466,44.73126960507228
215,scalp_sens,Fpz,0,0.0,-227.83678342476742,345.5032311276882,36.7130588340698
