figure,modality,contrast,roi,time_ms,mean_difference,sem,source_file
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-44.0,0.1628234577196371,0.1337346071403299,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-40.0,0.2530421948342402,0.1435438509371323,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-36.0,0.2735947429408652,0.1668377186952693,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-32.0,0.2430326327464126,0.1998865284095119,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-28.0,0.2116816296862185,0.2339634645641102,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-24.0,0.2110360589315393,0.2351543581986998,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-20.0,0.225590107298876,0.1930627337614945,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-16.0,0.213146806534579,0.1432496438120529,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-12.0,0.1547285789012105,0.1272365355371726,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-8.0,0.0843167913303309,0.1257803315023964,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,-4.0,0.0677319694823135,0.116387770117535,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,0.0,0.1441729013135383,0.1114319463797135,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,4.0,0.2834780740672402,0.1292183305492269,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,8.0,0.4008732731294275,0.1699752065592514,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,12.0,0.4212142601380705,0.2100064685168161,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,16.0,0.3405680269885913,0.2232769504723735,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,20.0,0.2326534366471688,0.207661246203,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,24.0,0.193588263400337,0.1872753026358579,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,28.0,0.2688237045934799,0.1796994852596944,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,32.0,0.41837549980277,0.1845574461206979,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,36.0,0.5469707559288731,0.2073382476119191,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,40.0,0.5749628088045428,0.2376682212400739,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,44.0,0.4962183106639526,0.2578058904110471,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,48.0,0.3812830351880868,0.275187759708713,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,52.0,0.3272333454962297,0.2992974448545618,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,56.0,0.3913764746043812,0.3219150241459571,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,60.0,0.5553903568881056,0.3398421330495955,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,64.0,0.7433761252904486,0.3546012199748311,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,68.0,0.8766304970309402,0.3613174626051275,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,72.0,0.922191285047852,0.3603775621858849,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,76.0,0.9026677516096494,0.3581241409114085,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,80.0,0.8651275768277984,0.3537014024784852,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,84.0,0.841520149507539,0.341071829476728,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,88.0,0.832662275646774,0.3186426953394889,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,92.0,0.8235651363657481,0.2960943227316164,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,96.0,0.8080356306263458,0.288667410387489,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,100.0,0.7967493659992226,0.2927753741861745,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,104.0,0.8030324421213707,0.2880890561252566,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,108.0,0.8254074213202596,0.2677535219425607,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,112.0,0.8470626027506275,0.2475664464472257,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,116.0,0.8513216552840907,0.2517922800884899,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,120.0,0.8335479486816507,0.2788879552593504,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,124.0,0.7964788384055446,0.2993861232455477,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,128.0,0.737218271976637,0.2995357872200149,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,132.0,0.6483154503699277,0.2945919798445477,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,136.0,0.5375666213025393,0.2936868774397647,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,140.0,0.4434713486919619,0.284460516425872,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,144.0,0.4200304902993708,0.2713722597474663,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,148.0,0.4938283907146633,0.2775093065213133,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,152.0,0.6296175911504118,0.3011414889909085,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,156.0,0.7435153248588982,0.3267311968288173,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,160.0,0.7625598280634803,0.3462482896872978,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,164.0,0.6824938845776092,0.3449406014239359,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,168.0,0.5694046526366731,0.3146197778124137,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,172.0,0.5013662478351326,0.2751055335110887,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,176.0,0.5001902477939645,0.2552146232388033,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,180.0,0.5175023202253923,0.2656421484042531,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,184.0,0.4872093852274413,0.3011612831887268,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,188.0,0.3955435957295288,0.3378304737855827,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,192.0,0.2992181130450098,0.3499549315981575,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,196.0,0.2752977656028855,0.3367931345843259,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,200.0,0.3496389149646526,0.3151855682969653,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,204.0,0.4723882222208397,0.2970237990590377,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,208.0,0.5636830636676763,0.2881938451851529,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,212.0,0.5859276466965035,0.2911408677162419,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,216.0,0.5718185109969544,0.2957118517046553,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,220.0,0.582927856485572,0.2929126059347283,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,224.0,0.6415757737371531,0.29496678868557,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,228.0,0.7029635905824689,0.3156474903933725,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,232.0,0.6972476587355794,0.3430258970480635,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,236.0,0.5997869421325285,0.3640917008024825,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,240.0,0.4604552934363797,0.3816540207946992,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,244.0,0.3645026380013135,0.3972075878813732,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,248.0,0.3626554539561317,0.4060079193100078,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,252.0,0.4362598032715231,0.4066542198460759,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,256.0,0.5257910087863205,0.4001912788709951,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,260.0,0.5896682489686114,0.3882377547458926,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,264.0,0.6331265081217468,0.3785635367830575,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,268.0,0.683735839420338,0.3842968445939957,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,272.0,0.7459772370595282,0.4060897390552955,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,276.0,0.7884650828583841,0.4234421601562581,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,280.0,0.7777157450673102,0.419845482485338,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,284.0,0.7211353398290227,0.4033777786852441,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,288.0,0.6705467641700534,0.3959610081464469,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,292.0,0.6796473087073097,0.4111097125204049,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,296.0,0.756101100056253,0.4409249189965296,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,300.0,0.8568761751988543,0.45865411046781,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,304.0,0.9301484721239014,0.4448359192746284,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,308.0,0.9604306621759364,0.4132461701794445,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,312.0,0.9738573497548456,0.3983179568429352,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,316.0,1.0053433838058814,0.41179034442126,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,320.0,1.0642197257042971,0.4408499983153198,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,324.0,1.131853729317958,0.4769988855868512,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,328.0,1.1872326419668005,0.5101672726369766,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,332.0,1.2283981923330445,0.5269949927739933,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,336.0,1.2660460735721304,0.5292392974635748,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,340.0,1.3029288827955403,0.5301073761681528,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,344.0,1.327364594273105,0.5320133105532081,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,348.0,1.330057021626211,0.5289956414246523,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,352.0,1.3210810806301103,0.520776094664982,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,356.0,1.325043819003345,0.5099493262317782,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,360.0,1.3556906706603824,0.5007743304678438,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,364.0,1.4009307949229084,0.5024297510050663,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,368.0,1.4371098052226463,0.5201166757118082,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,372.0,1.4585148821624672,0.548148690343421,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,376.0,1.486259765269304,0.5751714828716686,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,380.0,1.542234513533744,0.5920948615235704,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,384.0,1.6140410723319234,0.5955734497536137,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,388.0,1.6543355158072226,0.5838449997156483,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,392.0,1.6235525928325798,0.5612835122627152,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,396.0,1.5362773470958302,0.5481990878281837,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,400.0,1.460943605525095,0.5599364296983934,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,404.0,1.465184135732732,0.5826339370971257,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,408.0,1.5554127416847394,0.5974015814437122,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,412.0,1.6700653866641468,0.6036985950153966,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,416.0,1.7352265080540363,0.6106162238571575,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,420.0,1.7313113822619464,0.6228440053962195,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,424.0,1.705759083605278,0.6349841966003437,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,428.0,1.721122702204611,0.6383311690489883,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,432.0,1.7904467683548226,0.6323028761180975,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,436.0,1.8654431485590697,0.6226812618298787,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,440.0,1.8868180639876693,0.6153636891549359,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,444.0,1.8452540050939668,0.6159872143537732,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,448.0,1.7923639915935083,0.6245725448937871,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,452.0,1.7911135537527356,0.6334341324076962,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
figure_01_face_nonface_difference_waves,ear_full_sens,face_vs_nonface,ear_right,456.0,1.8552519908656868,0.6386482300770994,F:\LEMON\reports\erp_diff_sens\ear_full_sens_face_vs_nonface_ear_right_grand_average.csv
